 Destination Port,Destination IP, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,4.250.98.195,4383430,4,0,24,0,6,6,6,0,0,0,0,0,5.475164426,0.912527404,1461143.333,2530191.655,4382757,330,4383430,1461143.333,2530191.655,4382757,330,0,0,0,0,0,0,0,0,0,80,0,0.912527404,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,102.227.242.233,4387291,4,0,24,0,6,6,6,0,0,0,0,0,5.470346052,0.911724342,1462430.333,2532268.391,4386442,236,4387291,1462430.333,2532268.391,4386442,236,0,0,0,0,0,0,0,0,0,80,0,0.911724342,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,105.221.252.77,4376480,4,0,24,0,6,6,6,0,0,0,0,0,5.483859174,0.913976529,1458826.667,2526112.387,4375730,341,4376480,1458826.667,2526112.387,4375730,341,0,0,0,0,0,0,0,0,0,80,0,0.913976529,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,30.97.255.34,4155923,5,0,30,0,6,6,6,0,0,0,0,0,7.218613049,1.203102175,1038980.75,2077283.555,4154906,1,4155923,1038980.75,2077283.555,4154906,1,0,0,0,0,0,0,0,0,0,100,0,1.203102175,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,250.123.236.162,4160889,6,0,36,0,6,6,6,0,0,0,0,0,8.651997205,1.441999534,832177.8,1857911.775,4155710,0,4160889,832177.8,1857911.775,4155710,0,0,0,0,0,0,0,0,0,0,120,0,1.441999534,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0,DDoS
80,71.129.212.117,4151414,4,0,24,0,6,6,6,0,0,0,0,0,5.781162756,0.963527126,1383804.667,2396211.18,4150711,184,4151414,1383804.667,2396211.18,4150711,184,0,0,0,0,0,0,0,0,0,80,0,0.963527126,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,4.184.114.19,4154001,5,0,30,0,6,6,6,0,0,0,0,0,7.221953004,1.203658834,1038500.25,2076334.552,4153002,3,4154001,1038500.25,2076334.552,4153002,3,0,0,0,0,0,0,0,0,0,100,0,1.203658834,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,78.166.122.1,4151999,5,0,30,0,6,6,6,0,0,0,0,0,7.225435266,1.204239211,1037999.75,2075694.17,4151541,3,4151999,1037999.75,2075694.17,4151541,3,0,0,0,0,0,0,0,0,0,100,0,1.204239211,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,31.112.80.215,4149516,4,0,24,0,6,6,6,0,0,0,0,0,5.783807075,0.963967846,1383172,2395133.552,4148834,240,4149516,1383172,2395133.552,4148834,240,0,0,0,0,0,0,0,0,0,80,0,0.963967846,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,7.160.79.18,4142109,5,0,30,0,6,6,6,0,0,0,0,0,7.24268724,1.20711454,1035527.25,2069720.554,4140108,1,4142109,1035527.25,2069720.554,4140108,1,0,0,0,0,0,0,0,0,0,100,0,1.20711454,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,52.12.48.16,4140900,4,0,24,0,6,6,6,0,0,0,0,0,5.795841484,0.965973581,1380300,2389914.062,4139935,8,4140900,1380300,2389914.062,4139935,8,0,0,0,0,0,0,0,0,0,80,0,0.965973581,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,3.182.79.212,4127926,4,0,24,0,6,6,6,0,0,0,0,0,5.814057713,0.969009619,1375975.333,2381502.888,4125898,1009,4127926,1375975.333,2381502.888,4125898,1009,0,0,0,0,0,0,0,0,0,80,0,0.969009619,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,243.51.116.242,4126909,4,0,24,0,6,6,6,0,0,0,0,0,5.81549048,0.969248413,1375636.333,2381805.183,4125908,3,4126909,1375636.333,2381805.183,4125908,3,0,0,0,0,0,0,0,0,0,80,0,0.969248413,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,91.51.216.52,4055916,5,0,30,0,6,6,6,0,0,0,0,0,7.396602888,1.232767148,1013979,2026902.023,4054332,178,4055916,1013979,2026902.023,4054332,178,0,0,0,0,0,0,0,0,0,100,0,1.232767148,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,194.3.159.30,4052081,5,0,30,0,6,6,6,0,0,0,0,0,7.403603235,1.233933872,1013020.25,2025301.17,4050972,217,4052081,1013020.25,2025301.17,4050972,217,0,0,0,0,0,0,0,0,0,100,0,1.233933872,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,33.198.169.139,3869337,5,0,30,0,6,6,6,0,0,0,0,0,7.753266257,1.292211043,967334.25,1933736.509,3867939,313,3869337,967334.25,1933736.509,3867939,313,0,0,0,0,0,0,0,0,0,100,0,1.292211043,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,73.97.163.132,3869616,5,0,30,0,6,6,6,0,0,0,0,0,7.752707245,1.292117874,967404,1933522.68,3867688,353,3869616,967404,1933522.68,3867688,353,0,0,0,0,0,0,0,0,0,100,0,1.292117874,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,52.25.139.20,3867375,4,0,24,0,6,6,6,0,0,0,0,0,6.205759721,1.034293287,1289125,2232103.403,3866536,352,3867375,1289125,2232103.403,3866536,352,0,0,0,0,0,0,0,0,0,80,0,1.034293287,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,241.90.178.2,3603046,4,0,24,0,6,6,6,0,0,0,0,0,6.661030695,1.110171782,1201015.333,2079730.274,3602481,246,3603046,1201015.333,2079730.274,3602481,246,0,0,0,0,0,0,0,0,0,80,0,1.110171782,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,191.45.148.209,3601111,4,0,24,0,6,6,6,0,0,0,0,0,6.664609894,1.110768316,1200370.333,2078058.065,3599905,3,3601111,1200370.333,2078058.065,3599905,3,0,0,0,0,0,0,0,0,0,80,0,1.110768316,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,27.11.148.36,3598760,5,0,30,0,6,6,6,0,0,0,0,0,8.336204693,1.389367449,899690,1796125.49,3593877,1,3598760,899690,1796125.49,3593877,1,0,0,0,0,0,0,0,0,0,100,0,1.389367449,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,237.161.127.154,3597919,5,0,30,0,6,6,6,0,0,0,0,0,8.338153249,1.389692208,899479.75,1796298.483,3593926,1,3597919,899479.75,1796298.483,3593926,1,0,0,0,0,0,0,0,0,0,100,0,1.389692208,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,108.76.54.224,2623088,4,0,24,0,6,6,6,0,0,0,0,0,9.14952148,1.524920247,874362.6667,1513713.106,2622248,306,2623088,874362.6667,1513713.106,2622248,306,0,0,0,0,0,0,0,0,0,80,0,1.524920247,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,205.66.161.60,2610273,4,0,24,0,6,6,6,0,0,0,0,0,9.194440582,1.532406764,870091,1506430.407,2609567,289,2610273,870091,1506430.407,2609567,289,0,0,0,0,0,0,0,0,0,80,0,1.532406764,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,176.179.246.166,2509892,5,0,30,0,6,6,6,0,0,0,0,0,11.95270553,1.992117589,627473,1253626.086,2507912,3,2509892,627473,1253626.086,2507912,3,0,0,0,0,0,0,0,0,0,100,0,1.992117589,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,173.19.146.134,2506423,4,0,24,0,6,6,6,0,0,0,0,0,9.575398885,1.595899814,835474.3333,1446689.952,2505968,216,2506423,835474.3333,1446689.952,2505968,216,0,0,0,0,0,0,0,0,0,80,0,1.595899814,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,214.0.211.124,82265786,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.7721822,0.158024382,6855482.167,22800000,79100000,1,81200000,11600000,29800000,79100000,1,1109895,277473.75,554112.3777,1108642,3,0,0,0,0,172,112,0.097245774,0.060778608,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2039975,0,2039975,2039975,79100000,0,79100000,79100000,DDoS
80,195.78.137.76,35502,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,327502.6759,253.5068447,4437.75,11878.4949,33824,8,35020,17510,23296.34001,33983,1037,35343,7068.6,15541.05393,34869,47,0,0,0,0,72,132,84.50228156,169.0045631,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,116.250.21.210,82267499,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.7692302,0.158021092,6855624.917,22800000,79100000,1,81200000,11600000,29800000,79100000,1,1110569,277642.25,554418.0656,1109269,3,0,0,0,0,172,112,0.097243749,0.060777343,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2039958,0,2039958,2039958,79100000,0,79100000,79100000,DDoS
80,30.121.86.66,36519,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,318382.212,191.6810427,6086.5,13601.96878,33841,105,35024,17512,23297.75423,33986,1038,36374,12124.66667,19797.41805,34984,534,0,0,0,0,72,92,82.14901832,109.5320244,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,188.83.20.169,82265621,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,141.7724665,0.158024699,6855468.417,22800000,79100000,1,81200000,11600000,29800000,79100000,1,1110571,277642.75,554431.0521,1109289,4,0,0,0,0,172,112,0.097245969,0.06077873,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2037984,0,2037984,2037984,79100000,0,79100000,79100000,DDoS
80,211.131.113.249,126671,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,91788.96511,55.26126738,21111.83333,45577.86575,113653,9,12038,6019,8499.42351,12029,9,126620,42206.66667,62158.47442,113653,547,0,0,0,0,72,92,23.6834003,31.57786707,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,123.184.201.232,82148800,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.9740763,0.146076388,7468072.727,23800000,79100000,4,81000000,11600000,29800000,79100000,4,1109809,369936.3333,639835.9471,1108755,5,0,0,0,0,172,92,0.097384259,0.048692129,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1928979,0,1928979,1928979,79100000,0,79100000,79100000,DDoS
80,82.183.64.175,13854,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,839252.2015,649.6318753,1731.75,4532.618598,12945,2,13030,6515,9210.772932,13028,2,13771,2754.2,5770.81937,13074,47,0,0,0,0,72,132,216.5439584,433.0879168,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,201.110.50.239,82250962,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.7977336,0.158052863,6854246.833,23100000,80100000,3,82100000,11700000,30100000,80100000,3,159850,39962.5,79109.68625,158625,4,0,0,0,0,172,112,0.0972633,0.060789563,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2026795,0,2026795,2026795,80100000,0,80100000,80100000,DDoS
80,59.168.80.246,43916,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,264755.4422,204.9366973,5489.5,11037.02798,30454,6,13030,6515,9205.116077,13024,6,43786,8757.2,13369.73127,30454,15,0,0,0,0,72,132,68.31223244,136.6244649,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,22.30.120.237,82239902,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,141.8168032,0.158074118,6853325.167,23100000,80100000,2,82100000,11700000,30100000,80100000,56,144602,36150.5,71635.28975,143602,2,0,0,0,0,172,112,0.097276381,0.060797738,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2015579,0,2015579,2015579,80100000,0,80100000,80100000,DDoS
80,80.200.230.106,127123,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1314.996162,91462.59921,78.66397111,14124.77778,37366.86675,113131,10,13040,6520,9206.530291,13030,10,127016,21169.33333,45353.43974,113131,64,0,0,0,0,72,152,23.59919133,55.06477978,0,2920,1057,1315.75674,1731215.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,246.52.123.240,82156367,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,141.9609998,0.158234845,6846363.917,23100000,80100000,3,82000000,11700000,30200000,80100000,3,144709,36177.25,71605.76882,143584,4,0,0,0,0,172,112,0.097375289,0.060859556,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1931975,0,1931975,1931975,80100000,0,80100000,80100000,DDoS
80,3.51.83.237,44485,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,261369.0008,202.3153872,5560.625,11443.58746,31921,1,12046,6023,8516.394073,12045,1,44482,8896.4,13908.99241,31921,45,0,0,0,0,72,132,67.4384624,134.8769248,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,253.172.70.185,82239647,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,141.7442855,0.158074608,6853303.917,23100000,80200000,5,82200000,11700000,30200000,80200000,65,67076,16769,27797.89999,58054,160,0,0,0,0,172,112,0.097276682,0.060797926,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2011849,0,2011849,2011849,80200000,0,80200000,80200000,DDoS
80,240.234.26.44,125928,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,92330.53809,71.46941109,15741,39579.73712,113154,2,12014,6007,8492.352442,12012,2,125921,25184.2,49457.92761,113154,65,0,0,0,0,72,132,23.82313703,47.64627406,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,29.146.3.140,82157734,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,141.8856075,0.158232212,6846477.833,23100000,80200000,3,82100000,11700000,30200000,80200000,3,67003,16750.75,27773.68772,57995,179,0,0,0,0,172,112,0.097373669,0.060858543,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1929960,0,1929960,1929960,80200000,0,80200000,80200000,DDoS
80,185.136.174.22,125920,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,92336.40407,55.59085133,20986.66667,45526.87534,113416,6,12012,6006,8485.281374,12006,6,125864,41954.66667,62181.17935,113416,186,0,0,0,0,72,92,23.82465057,31.76620076,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,181.88.180.43,82156931,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,141.8869943,0.158233759,6846410.917,23100000,80200000,3,82100000,11700000,30200000,80200000,3,67193,16798.25,27896.76358,58220,189,0,0,0,0,172,112,0.097374621,0.060859138,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1927987,0,1927987,1927987,80200000,0,80200000,80200000,DDoS
80,116.0.61.26,116214,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,100048.187,68.83852204,16602,36303.88041,97511,15,18193,9096.5,12796.51142,18145,48,116199,29049.75,46422.64183,97511,153,0,0,0,0,72,112,25.81444576,43.02407627,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,229.36.246.167,82143952,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.9824554,0.146085009,7467632,24100000,80200000,3,82100000,11700000,30200000,80200000,3,52600,17533.33333,29409.60104,51490,190,0,0,0,0,172,92,0.097390006,0.048695003,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1910469,0,1910469,1910469,80200000,0,80200000,80200000,DDoS
80,98.5.209.16,117968,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,98560.62661,76.29187576,14746,34457.01358,98523,17,18906,9453,12910.35561,18582,324,117920,23584,42675.69004,98523,17,0,0,0,0,72,132,25.43062525,50.86125051,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,18.9.14.253,82134133,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,141.9994292,0.15827768,6844511.083,23100000,80200000,1,82100000,11700000,30200000,80200000,1,52677,13169.25,25634.55819,51617,2,0,0,0,0,172,112,0.097401649,0.060876031,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1900631,0,1900631,1900631,80200000,0,80200000,80200000,DDoS
80,139.232.215.123,120321,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,96633.17293,83.11101138,13369,33196.59309,100399,36,19017,9508.5,12864.39367,18605,412,120268,20044.66667,40076.42516,100399,49,0,0,0,0,72,152,24.93330341,58.17770796,0,2920,1057,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,176.35.114.67,82131568,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,142.0038638,0.158282623,6844297.333,23100000,80200000,2,82100000,11700000,30200000,80200000,67,52135,13033.75,25439.67002,51190,14,0,0,0,0,172,112,0.097404691,0.060877932,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1901024,0,1901024,1901024,80200000,0,80200000,80200000,DDoS
80,82.43.4.60,116914,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,99449.16776,68.42636468,16702,36329.9436,97657,51,18807,9403.5,12646.60478,18346,461,116863,29215.75,46467.01377,97657,184,0,0,0,0,72,112,25.65988675,42.76647792,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,111.35.205.87,82136965,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,141.9945332,0.158272223,6844747.083,23100000,80200000,1,82100000,11700000,30200000,80200000,1,52444,13111,25590.06934,51493,5,0,0,0,0,172,112,0.097398291,0.060873932,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1906047,0,1906047,1906047,80200000,0,80200000,80200000,DDoS
80,196.227.123.72,117964,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,98563.96867,59.34013767,19660.66667,39410.98753,98762,63,18952,9476,12611.95655,18394,558,117765,39255,52369.5732,98762,187,0,0,0,0,72,92,25.43148757,33.9086501,0,10220,1453.375,3574.535052,12800000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,225.128.149.29,82133132,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,142.0011598,0.146104254,7466648.364,24100000,80200000,3,82100000,11700000,30200000,80200000,3,52548,17516,29699.9738,51808,6,0,0,0,0,172,92,0.097402836,0.048701418,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1900912,0,1900912,1900912,80200000,0,80200000,80200000,DDoS
80,124.96.109.150,120326,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,96629.15746,58.17529046,20054.33333,40115.1455,100611,57,19089,9544.5,12573.06568,18435,654,120217,40072.33333,53234.99204,100611,569,0,0,0,0,72,92,24.93226734,33.24302312,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
